time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-02-05 12:30:00+00:00,5.769855917246809,25.37257313196871,185.7358896136305,353.0,298.02,0.2
2021-02-05 12:45:00+00:00,8.890825476182115,25.0406279604018,189.6962649891664,381.0,295.315,0.2
2021-02-05 13:00:00+00:00,9.479,24.539458852517512,193.62151702947403,416.0,292.61,0.2
2021-02-05 13:15:00+00:00,4.256900000000002,23.87322412903281,197.4988116586609,412.0,280.795,0.2
2021-02-05 13:30:00+00:00,-2.7739999999999987,23.047270293982,201.31690144494468,375.5,268.98,0.2
2021-02-05 13:45:00+00:00,-2.7665999999999986,22.067954952755592,205.0663916639541,386.0,257.165,0.2
2021-02-05 14:00:00+00:00,2.2938,20.94245487945743,208.73989205930573,348.0,245.35,0.2
2021-02-05 14:15:00+00:00,-0.0054000000000007,19.678573994263324,212.3320603582549,258.0,225.6775,0.2
2021-02-05 14:30:00+00:00,1.1917000000000009,18.28456523205402,215.8395528777469,263.0,206.005,0.2
2021-02-05 14:45:00+00:00,1.4996000000000032,16.7689796478034,219.2609031251496,241.0,186.3325,0.2
2021-02-05 15:00:00+00:00,2.798499999999997,15.140557354360704,222.5963512214941,199.5,166.66,0.2
2021-02-05 15:15:00+00:00,3.419799999999999,13.408181331981677,225.84764594061016,146.0,142.7475,0.2
2021-02-05 15:30:00+00:00,4.455900000000001,11.580934418733191,229.01783814928268,100.0,118.835,0.2
2021-02-05 15:45:00+00:00,4.3828,9.66835156583205,232.11108044659028,79.0,94.9225,0.2
2021-02-05 16:00:00+00:00,7.6419000000000015,7.6810941700942035,235.1324436398898,53.0,71.01,0.2
2021-02-05 16:15:00+00:00,10.0353,5.632596322514189,238.0877569102472,31.0,53.25750000000001,0.2
2021-02-05 16:30:00+00:00,10.865000000000002,3.5463505686534798,240.98347541651967,23.5,35.505,0.2
2021-02-05 16:45:00+00:00,14.9667,1.47226581776664,243.8265767598433,13.0,17.752499999999998,0.2
2021-02-05 17:00:00+00:00,15.1161,-0.8577063604033229,246.62448614476315,4.5,0.0,0.2
2021-02-05 17:15:00+00:00,12.9186,-3.365151185419541,249.38502912890448,1.0,0.0,0.2
2021-02-05 17:30:00+00:00,16.5684,-5.760575518905706,252.11641040882063,0.0,0.0,0.2
2021-02-05 17:45:00+00:00,20.826,-8.170329352732129,254.8272170091484,0.0,0.0,0.2
2021-02-05 18:00:00+00:00,26.2812,-10.603591177974652,257.52644441052246,1.0,0.0,0.2
2021-02-05 18:15:00+00:00,28.0173,-13.058921738160576,260.2235444588333,0.0,0.0,0.2
2021-02-05 18:30:00+00:00,27.5607,-15.532450616472977,262.9284942545118,0.0,0.0,0.2
2021-02-05 18:45:00+00:00,25.781700000000004,-18.01946356659728,265.6518855495047,0.0,0.0,0.2
2021-02-05 19:00:00+00:00,25.9383,-20.514817152664264,268.40503438505743,0.0,0.0,0.2
2021-02-05 19:15:00+00:00,19.9158,-23.01303768750712,271.20011067195173,0.0,0.0,0.2
2021-02-05 19:30:00+00:00,14.693699999999998,-25.50830722956065,274.0502869951548,0.0,0.0,0.2
2021-02-05 19:45:00+00:00,18.1194,-27.994396742155025,276.9699048744581,0.0,0.0,0.2
2021-02-05 20:00:00+00:00,20.5308,-30.464566318586883,279.97465467849406,0.0,0.0,0.2
2021-02-05 20:15:00+00:00,22.83,-32.91143885251599,283.081761856758,0.0,0.0,0.2
2021-02-05 20:30:00+00:00,21.558300000000003,-35.326848504988455,286.3101663614679,0.0,0.0,0.2
2021-02-05 20:45:00+00:00,16.1904,-37.70166368893097,289.6806730376194,0.0,0.0,0.2
2021-02-05 21:00:00+00:00,10.5891,-40.02558464300276,293.21603704014456,0.0,0.0,0.2
2021-02-05 21:15:00+00:00,10.5522,-42.28691792241115,296.9409284905417,0.0,0.0,0.2
2021-02-05 21:30:00+00:00,10.0569,-44.4723348700694,300.8816934258606,0.0,0.0,0.2
2021-02-05 21:45:00+00:00,9.2877,-46.5666293506882,305.0657938842602,0.0,0.0,0.2
2021-02-05 22:00:00+00:00,8.4861,-48.552502975322845,309.52077268772547,0.0,0.0,0.2
2021-02-05 22:15:00+00:00,11.2557,-50.41042466477004,314.2725597285786,0.0,0.0,0.2
2021-02-05 22:30:00+00:00,14.412600000000005,-52.11863522750576,319.3429408050873,0.0,0.0,0.2
